Fecha,Hora_Entrada,Hora_Salida,ID_Caja,ID_Producto,Temperatura_Actual,Ubicacion,ID_Robot,ID_Celda,ID_Pedido,Numero_Serie,Responsable,horas_almacenado,Num_Fila_Repetida
26/06/2023,6,21,caja003,37,12,m09,n/a,0,94,377,4,15,0
26/06/2023,7,19,caja004,11,12,a14,robot 4,0,239,139,7,12,0
26/06/2023,6,18,caja004,62,12,c39,n/a,1,297,43,2,12,0
26/06/2023,8,18,caja002,10,12,o27,robot 4,n/a,169,295,6,10,0
26/6/2023,7,15,caja001,92,12,p30,robot 1,2,313,45,2,8,0
26/06/2023,9,22,caja003,99,3,g18,robot 4,1,322,97,5,13,0
26/6/2023,5,18,caja001,27,12,p09,robot 1,2,137,288,1,13,0
26/06/2023,8,22,caja003,31,3,f36,n/a,2,91,126,3,14,0
26/06/2023,7,19,caja004,12,3,g11,robot 1,n/a,142,254,8,12,1
26/06/2023,12,23,na,47,3,c35,n/a,n/a,3,112,9,11,1
26/6/2023,13,20,caja004,56,12,a15,robot 2,1,325,189,10,7,1
26/06/2023,4,18,caja001,64,3,p08,robot 4,n/a,39,137,4,14,2
26/06/2023,4,17,caja002,97,3,k34,robot 4,2,471,252,6,13,1
26/06/2023,11,21,caja004,62,3,e15,robot 2,2,282,321,5,10,0
26/06/2023,8,23,caja004,3,12,e30,robot 4,1,403,32,7,15,1
26/6/2023,6,21,caja004,50,3,e20,n/a,0,410,340,8,15,1
26/6/2023,5,23,caja001,88,12,a18,robot 4,n/a,66,333,5,18,1
26/6/2023,12,19,caja004,16,12,k34,robot 3,n/a,292,405,5,7,2
26/6/2023,4,23,caja001,97,12,n39,n/a,1,396,394,9,19,1
26/6/2023,11,19,caja002,32,3,i02,robot 3,2,343,432,3,8,0
26/06/2023,12,14,caja002,14,12,k21,robot 2,n/a,79,108,8,2,1
26/06/2023,8,15,caja003,95,12,g08,n/a,2,23,240,10,7,1
26/6/2023,9,18,caja004,64,12,g11,robot 4,0,248,259,8,9,2
26/6/2023,13,16,caja001,12,12,f40,robot 3,0,346,359,5,3,1
26/06/2023,10,20,caja003,53,3,l10,n/a,n/a,323,126,5,10,0
26/6/2023,12,19,caja002,32,3,a07,robot 3,1,490,143,1,7,1
26/6/2023,13,22,caja004,36,12,n04,robot 4,n/a,448,235,4,9,1
26/06/2023,13,20,caja001,69,12,b33,robot 3,2,296,187,2,7,0
26/06/2023,4,21,caja001,63,12,c10,robot 3,2,165,248,3,17,1
26/06/2023,10,21,caja003,68,12,j16,robot 1,n/a,219,218,5,11,0
26/06/2023,6,16,caja004,33,3,d07,robot 3,2,489,242,9,10,0
26/6/2023,5,20,caja002,92,12,n08,robot 2,2,25,291,6,15,0
26/06/2023,12,17,caja001,41,3,g06,robot 2,0,270,144,6,5,1
26/6/2023,10,22,caja004,70,3,q26,robot 2,0,48,118,2,12,1
26/06/2023,12,15,caja001,100,3,j04,robot 4,2,460,294,4,3,0
26/06/2023,7,18,caja001,49,3,o30,n/a,n/a,415,87,4,11,1
26/06/2023,7,21,caja002,71,12,e07,n/a,0,27,112,6,14,0
26/06/2023,10,18,caja002,34,3,d16,robot 4,1,333,366,1,8,1
26/06/2023,8,21,caja003,57,3,i38,robot 2,1,197,428,3,13,2
26/6/2023,12,19,caja001,73,12,i34,robot 1,2,359,164,4,7,0
26/06/2023,6,14,caja003,91,3,o35,robot 4,2,482,18,8,8,0
26/06/2023,5,21,caja002,7,3,c21,n/a,1,431,299,4,16,0
26/6/2023,13,19,caja004,58,3,e21,robot 1,2,280,320,4,6,0
26/06/2023,8,17,caja002,25,12,k20,robot 4,2,52,73,3,9,1
26/6/2023,4,19,caja004,93,3,m18,robot 1,1,213,154,8,15,0
26/6/2023,12,14,caja003,64,12,n25,robot 2,0,464,191,7,2,1
26/06/2023,10,14,caja004,31,12,k07,robot 4,1,34,118,8,4,1
26/6/2023,9,14,caja004,29,12,k39,robot 4,0,259,273,7,5,1
26/6/2023,12,19,caja001,69,3,h38,robot 3,0,305,290,5,7,0
26/6/2023,4,19,caja003,89,3,p20,robot 2,1,252,485,5,15,2
26/06/2023,11,23,caja001,95,3,m33,n/a,2,34,450,6,12,0
26/06/2023,13,21,caja003,99,12,o31,robot 3,0,311,384,4,8,1
26/06/2023,5,19,caja002,95,3,d17,robot 1,2,143,14,7,14,0
26/6/2023,7,18,caja003,3,3,c10,robot 2,2,406,137,7,11,2
26/06/2023,6,21,na,47,12,b15,n/a,1,329,425,3,15,1
26/6/2023,7,22,caja001,34,3,g22,robot 3,n/a,243,176,10,15,2
26/6/2023,13,22,caja001,72,12,e19,robot 1,2,91,433,6,9,0
26/6/2023,13,21,caja003,36,12,c32,robot 3,1,35,445,9,8,0
26/6/2023,6,19,caja004,87,12,p34,robot 2,0,109,251,4,13,0
26/06/2023,13,18,na,95,12,g38,robot 4,1,411,343,4,5,0
26/06/2023,7,15,caja002,50,12,j10,n/a,n/a,424,140,1,8,1
26/06/2023,8,15,caja001,71,12,a13,robot 1,n/a,153,244,1,7,1
26/06/2023,6,16,caja004,100,12,f31,robot 3,n/a,367,388,2,10,0
26/6/2023,4,17,caja004,31,3,k13,robot 1,1,215,374,4,13,2
26/06/2023,6,20,caja004,96,3,g37,robot 2,1,232,335,8,14,0
26/6/2023,11,18,caja003,28,3,b39,n/a,n/a,142,457,8,7,1
26/06/2023,6,18,caja003,52,3,l33,robot 2,0,213,294,9,12,0
26/06/2023,12,22,caja001,68,3,d29,n/a,1,279,344,6,10,1
26/6/2023,4,16,caja004,4,12,k18,robot 1,2,176,83,2,12,0
26/06/2023,6,21,caja001,89,3,k13,robot 2,1,286,345,2,15,3
26/06/2023,12,21,caja002,65,3,b12,robot 1,0,129,52,10,9,0
26/06/2023,13,22,caja003,96,12,h33,robot 3,0,53,152,3,9,0
26/06/2023,12,23,caja002,6,12,k22,robot 2,1,127,354,1,11,1
26/06/2023,10,14,caja003,92,3,g37,n/a,2,70,485,9,4,1
26/06/2023,6,15,caja003,41,12,e07,robot 3,n/a,211,468,8,9,1
26/06/2023,11,15,caja003,86,12,h14,robot 3,n/a,424,191,7,4,0
26/06/2023,4,18,caja001,50,12,d09,n/a,1,43,403,9,14,1
26/06/2023,4,14,caja004,16,3,l02,robot 3,n/a,474,7,10,10,0
26/6/2023,9,23,caja004,29,12,h05,robot 2,0,25,422,3,14,0
26/06/2023,5,21,caja004,68,12,l35,robot 3,1,351,475,6,16,0
26/06/2023,9,22,caja003,28,12,f29,n/a,1,412,52,7,13,0
26/6/2023,6,19,caja003,69,3,b28,robot 1,1,159,373,10,13,0
26/06/2023,7,17,caja001,8,12,h22,robot 1,0,414,454,4,10,1
26/06/2023,13,18,na,32,12,h17,robot 4,0,12,339,6,5,0
26/06/2023,9,21,caja004,47,12,p22,robot 1,0,123,145,2,12,1
26/6/2023,10,19,na,74,12,n04,robot 1,2,321,346,1,9,2
26/06/2023,10,15,caja004,70,12,o18,robot 3,1,429,102,3,5,1
26/6/2023,13,16,caja002,3,12,h16,robot 3,0,102,90,6,3,0
26/06/2023,5,17,caja001,10,3,l40,robot 1,2,355,17,8,12,0
26/6/2023,7,22,caja003,11,3,o13,n/a,2,232,265,2,15,1
26/6/2023,10,23,na,7,12,j40,robot 1,n/a,500,321,2,13,2
26/6/2023,6,23,caja001,59,3,o03,robot 1,2,243,142,5,17,2
26/06/2023,5,15,caja001,21,3,a10,robot 4,1,127,281,10,10,0
26/06/2023,5,18,caja003,49,3,d36,robot 3,n/a,46,370,8,13,1
26/6/2023,7,16,caja001,57,3,d39,n/a,1,192,36,8,9,0
26/6/2023,7,23,caja001,38,12,b05,robot 4,1,28,8,3,16,1
26/6/2023,12,15,caja004,34,12,f02,robot 4,0,125,459,7,3,0
26/6/2023,9,21,caja001,65,3,p23,n/a,n/a,218,389,8,12,0
26/6/2023,12,14,caja003,34,3,j07,robot 1,n/a,312,94,2,2,0
26/06/2023,13,22,caja004,57,3,o24,n/a,n/a,500,486,7,9,0
26/06/2023,12,15,caja001,19,12,l26,n/a,n/a,247,450,10,3,0
26/06/2023,9,17,caja004,91,12,i37,robot 4,1,125,25,5,8,0
26/06/2023,8,19,caja003,30,12,l39,robot 3,n/a,445,238,3,11,0
26/06/2023,11,16,na,81,12,m14,robot 3,0,400,498,1,5,0
26/06/2023,10,21,na,94,12,g39,robot 3,0,225,143,2,11,0
26/06/2023,13,22,caja002,33,12,c17,robot 4,0,224,286,7,9,0
26/06/2023,9,19,caja001,2,3,i23,n/a,2,18,435,7,10,0
26/06/2023,13,16,caja002,33,3,f35,robot 2,2,203,143,7,3,1
26/6/2023,5,14,caja001,93,3,i24,robot 2,n/a,40,466,8,9,1
26/06/2023,9,15,caja004,73,3,m40,robot 2,1,329,214,7,6,0
26/6/2023,8,22,caja003,63,3,n36,robot 1,1,152,496,4,14,0
26/06/2023,11,15,caja004,36,12,i20,robot 4,1,470,49,9,4,1
26/06/2023,7,14,caja002,44,3,n27,n/a,n/a,2,331,2,7,1
26/06/2023,5,19,caja003,90,3,e38,robot 3,n/a,83,252,10,14,1
26/6/2023,11,15,caja003,87,12,m15,robot 3,0,33,196,7,4,2
26/06/2023,13,15,caja001,99,3,c40,n/a,0,269,329,8,2,0
26/06/2023,5,16,caja001,69,3,q37,robot 1,1,442,381,6,11,0
26/6/2023,12,14,caja001,9,3,b25,robot 2,n/a,496,235,1,2,0
26/06/2023,6,21,caja004,80,12,g03,robot 2,1,165,460,9,15,1
26/6/2023,11,19,caja003,77,12,m17,robot 3,1,151,232,10,8,2
26/6/2023,5,16,caja002,69,12,q06,robot 4,2,391,415,5,11,0
26/06/2023,12,21,caja003,12,3,o40,robot 2,2,207,274,6,9,0
26/06/2023,12,20,caja003,83,12,i37,robot 3,0,239,311,9,8,1
26/06/2023,9,17,caja001,67,3,i04,n/a,1,86,302,9,8,0
26/06/2023,9,23,caja004,42,12,g11,robot 1,0,246,20,2,14,3
26/6/2023,4,22,caja002,13,3,c34,robot 1,0,270,45,7,18,1
26/06/2023,9,19,na,86,3,n12,robot 1,0,466,16,2,10,0
26/6/2023,13,14,caja004,28,3,g14,robot 1,n/a,190,374,4,1,1
26/06/2023,13,16,na,73,12,q19,robot 1,0,145,156,10,3,1
26/6/2023,5,20,caja003,1,3,l37,n/a,0,261,171,10,15,0
26/06/2023,6,14,caja003,63,3,m32,robot 3,0,88,226,9,8,1
26/06/2023,13,16,caja001,22,12,h26,robot 1,2,468,116,2,3,0
26/06/2023,8,17,caja003,59,3,m07,robot 4,n/a,252,396,7,9,1
26/6/2023,7,23,caja001,82,3,l28,n/a,n/a,450,217,2,16,2
26/06/2023,12,18,caja002,5,12,h32,robot 3,n/a,449,8,6,6,0
26/06/2023,6,14,caja002,93,3,m11,n/a,n/a,475,463,2,8,0
26/06/2023,4,19,caja003,40,3,d09,robot 2,2,402,141,5,15,2
26/6/2023,7,21,caja003,31,3,m36,robot 2,0,90,95,7,14,1
26/06/2023,5,22,caja003,86,3,m06,robot 4,1,3,187,5,17,1
26/06/2023,11,20,caja003,66,12,d38,n/a,0,303,451,5,9,0
26/06/2023,13,17,caja002,66,12,l32,robot 2,0,425,218,3,4,0
26/06/2023,12,14,caja001,23,3,l19,robot 3,2,309,99,4,2,0
26/6/2023,12,23,caja004,24,12,e13,robot 4,0,138,254,2,11,1
26/6/2023,11,22,caja002,58,3,d38,robot 2,2,357,48,7,11,1
26/06/2023,9,16,caja001,79,12,p23,robot 4,0,316,331,10,7,1
26/06/2023,13,20,caja004,18,12,l02,robot 1,2,416,333,6,7,1
26/06/2023,8,18,caja004,62,3,f24,robot 2,0,103,53,5,10,0
26/06/2023,4,18,caja001,50,3,j40,n/a,2,102,472,10,14,3
26/06/2023,11,23,caja003,82,3,b12,robot 4,n/a,171,494,4,12,1
26/6/2023,7,17,caja004,52,12,p39,n/a,2,145,375,8,10,0
26/06/2023,10,17,caja003,26,3,j08,robot 2,1,475,466,4,7,0
26/06/2023,5,17,caja004,45,12,l37,robot 1,n/a,92,222,5,12,1
26/6/2023,11,17,caja002,11,3,b05,robot 4,2,110,235,3,6,2
26/6/2023,9,16,caja003,26,3,i33,n/a,n/a,300,300,1,7,1
26/6/2023,11,20,caja002,33,3,q25,n/a,n/a,288,47,3,9,0
26/6/2023,8,20,caja003,37,12,d02,robot 1,1,145,102,4,12,0
26/06/2023,7,14,caja002,69,12,g21,robot 2,2,214,288,1,7,0
26/6/2023,5,21,caja002,92,12,j02,robot 3,1,233,220,6,16,1
26/06/2023,8,14,caja003,77,3,b07,robot 1,1,341,141,1,6,0
26/06/2023,13,20,caja002,83,3,h35,n/a,1,213,82,2,7,2
26/06/2023,13,23,caja004,74,3,d13,robot 2,1,273,124,3,10,0
26/06/2023,4,23,caja001,87,3,i30,robot 2,2,72,13,10,19,1
26/06/2023,7,18,caja001,67,3,a38,robot 1,1,333,334,7,11,2
26/06/2023,8,20,caja001,57,3,a18,n/a,1,485,263,7,12,2
26/06/2023,7,16,caja001,51,12,k04,robot 1,1,392,433,1,9,0
26/06/2023,5,22,caja004,81,3,n02,robot 2,2,421,287,5,17,0
26/06/2023,6,15,caja001,98,12,q09,robot 4,n/a,463,132,1,9,0
26/06/2023,8,14,caja001,65,3,o15,robot 3,n/a,349,144,5,6,0
26/06/2023,11,23,caja004,36,12,b39,robot 4,2,300,224,2,12,2
26/06/2023,12,17,caja003,74,3,b03,robot 2,1,327,134,6,5,0
26/06/2023,11,14,caja002,33,12,q15,robot 2,n/a,458,125,8,3,1
26/06/2023,5,15,caja004,45,12,a11,robot 4,2,90,231,4,10,1
26/06/2023,4,20,caja003,42,3,e20,robot 4,0,357,126,6,16,2
26/6/2023,8,15,caja003,55,12,q12,n/a,0,483,204,9,7,0
26/06/2023,8,16,caja002,56,3,d38,robot 2,1,124,30,7,8,2
26/06/2023,6,22,na,68,12,l26,robot 3,1,163,410,1,16,1
26/06/2023,10,18,na,68,3,o31,n/a,2,459,458,2,8,2
26/6/2023,8,20,caja004,35,12,c34,robot 2,1,129,67,3,12,2
26/06/2023,12,21,caja002,16,12,o16,n/a,0,135,396,5,9,1
26/06/2023,9,18,caja003,97,12,f19,n/a,0,497,453,2,9,0
26/6/2023,11,19,caja002,34,12,h38,robot 4,2,199,390,9,8,1
26/6/2023,10,15,caja004,39,12,f03,robot 4,1,347,370,8,5,2
26/06/2023,8,20,caja002,70,12,d25,robot 2,n/a,94,203,7,12,1
26/06/2023,6,17,caja003,73,3,m10,robot 4,n/a,405,390,6,11,0
26/06/2023,7,23,caja004,36,12,n19,robot 1,1,130,22,1,16,1
26/6/2023,10,15,caja002,49,3,q08,n/a,0,447,312,1,5,0
26/06/2023,11,18,caja003,52,12,n06,robot 2,0,113,111,9,7,0
26/6/2023,4,18,caja003,17,3,h05,robot 1,2,456,368,9,14,1
26/6/2023,10,15,caja004,40,3,b06,n/a,1,360,484,9,5,1
26/06/2023,6,23,caja004,36,12,m08,robot 4,2,359,173,9,17,0
26/06/2023,13,18,caja004,24,12,a21,robot 4,n/a,78,500,7,5,2
26/06/2023,13,16,caja004,27,3,k23,n/a,1,285,300,7,3,1
26/06/2023,7,15,na,55,12,c19,robot 1,0,351,13,4,8,0
26/06/2023,5,22,caja004,84,12,j34,n/a,0,359,95,6,17,0
26/6/2023,12,17,caja004,21,12,n03,robot 4,n/a,21,485,1,5,0
26/06/2023,5,18,caja002,40,12,c20,robot 1,n/a,41,365,9,13,1
26/06/2023,11,16,caja001,50,3,i02,n/a,n/a,177,126,8,5,1
26/6/2023,9,17,caja003,10,3,p14,robot 2,1,340,336,8,8,0
26/06/2023,13,19,caja003,17,12,p19,robot 4,2,107,229,5,6,1
26/6/2023,4,17,caja003,32,3,j37,robot 3,0,285,126,10,13,0
26/6/2023,8,21,caja002,6,12,m39,robot 3,0,71,494,4,13,0
26/06/2023,11,22,caja003,72,3,g12,robot 4,2,293,61,10,11,0
26/06/2023,11,18,caja001,84,3,a36,robot 3,1,269,329,8,7,1
26/6/2023,8,17,caja002,91,12,p06,n/a,0,13,486,7,9,0
26/6/2023,10,18,caja003,87,3,n31,robot 3,2,467,451,1,8,0
26/06/2023,6,19,caja004,31,12,k02,robot 4,1,403,471,9,13,0
26/6/2023,11,17,caja001,93,3,k35,robot 3,n/a,197,49,1,6,0
26/06/2023,11,14,caja001,27,12,l29,robot 1,1,249,102,4,3,0
26/6/2023,5,20,na,47,12,h23,robot 3,2,122,304,4,15,2
26/06/2023,12,19,caja004,7,3,l39,n/a,1,33,41,1,7,1
26/06/2023,10,23,caja004,57,12,m37,robot 2,1,188,153,10,13,0
26/06/2023,13,14,caja004,82,3,q16,robot 1,n/a,57,273,4,1,0
26/6/2023,13,21,caja001,63,3,o02,robot 4,2,379,372,6,8,1
26/6/2023,12,19,caja001,81,3,p20,robot 2,0,170,301,4,7,3
26/06/2023,12,14,caja004,8,12,o28,robot 2,2,413,168,7,2,2
26/06/2023,4,15,na,74,3,a35,robot 1,2,398,152,8,11,0
26/06/2023,12,18,caja004,21,3,l18,robot 2,2,137,437,10,6,0
26/06/2023,12,20,na,15,3,j33,robot 4,1,400,450,5,8,0
26/06/2023,10,22,caja002,66,12,j08,robot 3,n/a,256,368,10,12,1
26/6/2023,8,19,na,22,3,a11,robot 1,1,226,381,7,11,2
26/6/2023,8,21,caja002,95,3,m28,robot 1,n/a,223,496,3,13,1
26/06/2023,6,17,na,30,3,j18,robot 2,n/a,222,242,7,11,1
26/6/2023,6,18,caja003,32,12,c08,robot 3,2,105,284,4,12,1
26/6/2023,8,14,caja002,68,12,g12,robot 2,2,131,263,3,6,1
26/6/2023,11,23,caja004,6,3,e03,robot 4,n/a,395,238,2,12,0
26/6/2023,12,18,caja004,99,12,i29,n/a,0,420,44,2,6,0
26/06/2023,5,21,caja004,71,12,c40,robot 1,2,310,220,5,16,1
26/06/2023,13,21,caja003,18,12,m25,n/a,n/a,187,167,5,8,1
26/06/2023,13,16,caja002,50,3,m24,robot 3,n/a,436,36,5,3,2
26/6/2023,8,22,caja001,93,3,l30,n/a,n/a,259,178,5,14,0
26/06/2023,7,15,caja004,98,12,j01,robot 2,0,91,325,7,8,2
26/6/2023,8,19,caja002,56,3,l36,robot 1,n/a,409,13,9,11,0
26/6/2023,8,21,caja002,15,3,l09,n/a,2,100,98,2,13,0
26/6/2023,7,17,caja002,32,3,i10,robot 4,2,168,415,3,10,1
26/06/2023,12,18,caja004,86,12,n11,n/a,n/a,23,470,6,6,1
26/06/2023,11,21,caja001,26,3,m08,n/a,n/a,170,364,8,10,1
26/6/2023,11,23,na,43,12,n35,robot 4,n/a,281,55,3,12,0
26/6/2023,7,18,caja001,68,12,e16,n/a,1,448,354,8,11,0
26/06/2023,13,17,caja003,99,12,f15,robot 2,2,91,376,6,4,0
26/06/2023,10,17,caja002,50,3,n09,n/a,n/a,344,378,4,7,0
26/06/2023,6,20,caja003,11,3,c12,robot 4,n/a,197,495,5,14,2
26/06/2023,5,22,caja004,61,3,a10,robot 4,0,52,360,7,17,1
26/06/2023,8,15,caja004,96,3,j28,n/a,1,351,135,5,7,1
26/06/2023,5,18,caja001,44,3,l30,robot 1,2,399,438,5,13,1
26/6/2023,4,18,caja002,44,3,l36,n/a,n/a,315,325,10,14,1
26/6/2023,12,16,caja001,90,12,j34,robot 1,2,46,387,3,4,1
26/6/2023,10,17,caja003,18,12,j01,robot 2,0,386,215,6,7,3
26/6/2023,5,19,caja002,69,3,j06,robot 4,1,51,125,4,14,3
26/6/2023,5,21,caja004,47,3,b36,robot 1,2,337,320,10,16,1
26/6/2023,6,19,caja002,1,3,b33,robot 3,1,87,321,5,13,1
26/06/2023,10,21,caja001,50,12,l21,robot 4,1,111,339,2,11,0
26/06/2023,8,17,caja001,17,3,o34,robot 1,0,440,142,3,9,0
26/6/2023,7,20,caja003,25,3,l27,robot 2,1,42,419,10,13,0
26/06/2023,7,14,na,76,12,k33,robot 4,2,85,477,10,7,3
26/06/2023,11,21,caja003,72,3,j17,robot 3,1,36,416,1,10,0
26/06/2023,13,15,na,24,3,f22,n/a,n/a,411,81,9,2,1
26/06/2023,7,23,caja002,22,12,k28,n/a,n/a,71,309,8,16,1
26/6/2023,9,17,caja003,91,12,i19,robot 3,0,53,421,2,8,0
26/06/2023,5,14,caja003,26,12,a06,n/a,2,470,164,9,9,0
26/6/2023,7,19,caja004,17,3,l14,robot 3,2,81,395,7,12,0
26/06/2023,4,21,caja003,75,3,o25,n/a,2,405,337,6,17,1
26/06/2023,13,22,caja001,35,12,c11,robot 3,n/a,496,289,5,9,0
26/6/2023,5,19,caja001,24,3,m25,robot 2,0,61,480,5,14,2
26/6/2023,7,14,caja003,96,12,m04,robot 3,n/a,273,305,10,7,1
26/06/2023,10,16,caja001,22,3,n34,robot 4,n/a,254,265,2,6,2
26/06/2023,8,16,caja003,11,3,a11,robot 3,n/a,454,472,9,8,3
26/6/2023,7,21,caja003,36,3,k20,robot 2,1,112,267,7,14,2
26/06/2023,7,14,caja002,82,3,a05,robot 1,1,235,201,3,7,1
26/06/2023,7,19,caja004,61,3,m12,robot 4,0,57,28,3,12,1
26/06/2023,10,21,caja001,95,3,a11,robot 2,0,205,225,9,11,4
26/06/2023,9,19,caja002,86,12,f26,robot 1,1,39,287,6,10,0
26/6/2023,9,14,caja002,72,3,n40,n/a,n/a,178,328,6,5,2
26/06/2023,6,16,caja001,70,3,c08,robot 4,2,58,6,5,10,2
26/6/2023,13,17,caja004,30,12,g24,robot 3,1,300,248,1,4,0
26/06/2023,5,23,caja004,80,3,p34,robot 3,2,494,421,8,18,1
26/6/2023,12,21,caja001,32,3,e25,robot 3,1,186,349,1,9,2
26/06/2023,4,22,caja001,50,3,i33,robot 3,2,349,226,4,18,2
26/06/2023,4,19,caja003,18,3,m02,robot 1,2,289,10,5,15,1
26/06/2023,7,17,caja003,37,12,d06,robot 1,2,81,484,6,10,0
26/06/2023,10,14,caja001,65,3,a27,robot 1,n/a,84,389,1,4,1
26/06/2023,10,19,na,85,12,m28,robot 2,n/a,72,402,10,9,2
26/06/2023,4,14,caja002,81,12,g18,robot 4,n/a,263,50,6,10,1
26/06/2023,10,18,caja004,61,3,j07,robot 2,2,368,321,2,8,1
26/6/2023,13,17,caja004,10,3,i05,robot 3,n/a,452,338,2,4,1
26/06/2023,13,20,caja001,75,12,p29,robot 1,n/a,393,453,9,7,0
26/06/2023,5,19,caja002,79,3,n35,robot 1,0,404,36,2,14,1
26/06/2023,13,15,caja001,38,3,e30,robot 3,2,280,447,10,2,2
26/6/2023,6,22,caja002,80,12,p16,n/a,2,105,14,6,16,1
26/06/2023,6,22,caja002,87,12,m09,robot 4,n/a,438,324,5,16,1
26/6/2023,13,20,na,7,12,j17,robot 4,n/a,170,476,4,7,1
26/06/2023,12,23,caja004,42,12,o10,n/a,1,485,294,10,11,0
26/6/2023,4,14,caja004,49,12,d33,robot 3,n/a,19,25,6,10,1
26/06/2023,4,23,caja002,2,3,f18,robot 3,2,228,413,10,19,0
26/06/2023,9,15,caja004,25,3,a06,n/a,n/a,217,447,7,6,1
26/6/2023,9,18,caja004,46,3,a09,robot 3,1,10,476,4,9,0
26/6/2023,12,16,caja004,7,12,p10,robot 1,2,445,416,8,4,0
26/06/2023,5,15,caja002,52,12,b21,robot 4,0,126,378,7,10,2
26/06/2023,6,23,caja002,66,12,i03,robot 2,n/a,200,28,5,17,0
26/06/2023,7,17,caja001,36,12,d15,n/a,n/a,286,298,7,10,1
26/06/2023,7,23,caja002,32,3,n35,robot 4,2,102,300,6,16,2
26/06/2023,7,19,caja004,96,12,d03,robot 2,0,126,66,4,12,0
26/6/2023,12,23,caja001,4,3,n11,robot 3,n/a,333,77,10,11,2
26/6/2023,13,23,caja001,19,3,b19,robot 4,2,25,73,10,10,0
26/06/2023,6,22,caja002,59,3,p24,robot 1,n/a,277,221,10,16,1
26/06/2023,9,20,caja002,98,3,g27,robot 1,n/a,156,346,5,11,0
26/06/2023,9,15,na,44,3,m28,robot 1,1,82,97,3,6,3
26/06/2023,12,23,caja003,91,12,q33,robot 4,1,76,187,4,11,1
26/06/2023,7,15,caja003,9,12,f39,robot 2,1,193,358,6,8,0
26/06/2023,6,15,caja003,11,3,b29,robot 2,n/a,86,83,8,9,0
26/6/2023,10,15,caja004,73,3,m05,robot 2,2,488,417,6,5,0
26/06/2023,4,16,caja004,69,3,l23,robot 4,2,81,100,4,12,0
26/6/2023,13,23,caja001,70,3,i34,robot 3,2,416,414,1,10,1
26/06/2023,4,22,caja002,17,3,p01,robot 2,0,430,306,7,18,0
26/06/2023,5,14,caja003,90,3,c21,robot 1,n/a,459,305,6,9,1
26/6/2023,7,20,caja001,17,3,a02,robot 4,0,172,87,6,13,0
26/06/2023,5,23,caja001,31,3,m08,robot 1,2,371,190,9,18,2
26/6/2023,11,17,na,91,12,i30,robot 4,0,478,285,8,6,2
26/06/2023,7,17,caja003,1,12,h28,robot 2,0,500,258,2,10,1
26/06/2023,13,22,na,68,3,i25,robot 3,1,420,56,10,9,0
26/06/2023,12,17,caja002,37,3,l02,robot 2,n/a,455,60,5,5,2
26/6/2023,13,22,na,7,12,c27,robot 1,1,233,189,10,9,1
26/06/2023,11,21,caja002,82,3,p21,robot 2,1,492,488,4,10,0
26/6/2023,11,18,caja003,47,3,e28,robot 1,n/a,465,138,9,7,0
26/06/2023,7,22,caja004,4,12,c34,robot 4,n/a,467,491,1,15,3
26/6/2023,5,16,caja004,29,12,h33,robot 2,n/a,292,287,6,11,1
26/06/2023,9,19,caja002,31,12,p03,n/a,n/a,47,354,7,10,0
26/06/2023,5,16,na,22,12,e35,n/a,2,312,139,10,11,2
26/06/2023,5,14,caja001,29,3,g23,robot 4,0,118,453,6,9,1
26/06/2023,6,21,caja002,25,12,m26,robot 2,1,423,260,10,15,0
26/06/2023,10,16,caja003,44,3,b22,robot 4,1,136,432,2,6,0
26/6/2023,9,22,caja003,21,3,q32,n/a,2,217,143,8,13,1
26/6/2023,9,15,caja004,58,3,m33,n/a,1,310,159,5,6,1
26/6/2023,4,19,caja002,47,3,n15,robot 3,n/a,137,392,6,15,0
26/06/2023,12,19,caja001,24,12,o06,robot 1,n/a,156,482,6,7,0
26/06/2023,9,19,caja004,54,3,j09,robot 1,0,8,368,3,10,0
26/6/2023,4,21,caja002,39,12,j36,n/a,0,343,296,10,17,1
26/06/2023,6,14,caja003,64,3,c19,robot 4,1,104,74,6,8,1
26/06/2023,7,14,caja003,62,3,f40,robot 2,n/a,467,279,6,7,2
26/06/2023,6,16,na,55,12,k14,robot 1,n/a,79,133,2,10,1
26/06/2023,9,23,caja004,52,3,q33,robot 1,1,435,96,5,14,2
26/06/2023,11,17,caja003,63,12,c40,robot 4,0,361,35,2,6,2
26/06/2023,5,22,na,59,12,f05,robot 3,n/a,202,25,4,17,0
26/06/2023,6,20,caja002,81,3,o36,robot 3,0,17,143,1,14,1
26/6/2023,13,15,caja001,58,12,f29,n/a,n/a,92,265,5,2,1
26/06/2023,10,19,caja003,27,3,j19,robot 3,2,202,263,8,9,1
26/06/2023,13,22,caja002,64,12,o15,robot 1,1,51,392,3,9,1
26/6/2023,7,15,caja003,85,3,n31,robot 4,2,345,39,10,8,1
26/06/2023,11,16,caja003,69,3,n17,robot 4,2,155,81,7,5,0
26/06/2023,5,17,na,44,12,o40,robot 1,0,52,172,10,12,1
26/06/2023,5,19,caja003,64,3,j31,robot 4,n/a,401,428,4,14,0
26/6/2023,6,21,caja002,92,12,j24,robot 3,1,472,153,1,15,0
26/6/2023,9,18,caja004,2,3,m17,robot 3,0,289,298,9,9,3
26/06/2023,4,23,caja004,55,12,m37,robot 4,2,220,448,9,19,1
26/06/2023,13,16,caja001,47,3,f14,robot 4,2,415,130,1,3,1
